Downloading https://github.com/kimiyoung/planetoid/raw/master/data/ind.cora.x
Downloading https://github.com/kimiyoung/planetoid/raw/master/data/ind.cora.tx
Downloading https://github.com/kimiyoung/planetoid/raw/master/data/ind.cora.allx
Downloading https://github.com/kimiyoung/planetoid/raw/master/data/ind.cora.y
Downloading https://github.com/kimiyoung/planetoid/raw/master/data/ind.cora.ty
Downloading https://github.com/kimiyoung/planetoid/raw/master/data/ind.cora.ally
Downloading https://github.com/kimiyoung/planetoid/raw/master/data/ind.cora.graph
Downloading https://github.com/kimiyoung/planetoid/raw/master/data/ind.cora.test.index
Processing...
Done!
Trial:0 --> Epoch: 001 --> accuracy: Train: 0.3357, Val: 0.2700, Test: 0.2370
Trial:0 --> Epoch: 142 --> accuracy: Train: 0.9786, Val: 0.7700, Test: 0.7920
Trial:0 --> Epoch: 143 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7910
Trial:0 --> Epoch: 144 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7900
Trial:0 --> Epoch: 145 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7840
Trial:0 --> Epoch: 146 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7820
Trial:0 --> Epoch: 147 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7820
Trial:0 --> Epoch: 148 --> accuracy: Train: 0.9786, Val: 0.7700, Test: 0.7830
Trial:0 --> Epoch: 149 --> accuracy: Train: 0.9786, Val: 0.7660, Test: 0.7830
Trial:0 --> Epoch: 150 --> accuracy: Train: 0.9857, Val: 0.7640, Test: 0.7800
Trial:0 --> Epoch: 151 --> accuracy: Train: 0.9786, Val: 0.7640, Test: 0.7800
Trial:0 --> Epoch: 152 --> accuracy: Train: 0.9786, Val: 0.7620, Test: 0.7760
Trial:0 --> Epoch: 153 --> accuracy: Train: 0.9857, Val: 0.7660, Test: 0.7780
Trial:0 --> Epoch: 154 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7780
Trial:0 --> Epoch: 155 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7800
Trial:0 --> Epoch: 156 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7790
Trial:0 --> Epoch: 157 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7780
Trial:0 --> Epoch: 158 --> accuracy: Train: 0.9786, Val: 0.7660, Test: 0.7760
Trial:0 --> Epoch: 159 --> accuracy: Train: 0.9786, Val: 0.7660, Test: 0.7740
Trial:0 --> Epoch: 160 --> accuracy: Train: 0.9786, Val: 0.7660, Test: 0.7750
Trial:0 --> Epoch: 161 --> accuracy: Train: 0.9786, Val: 0.7660, Test: 0.7760
Trial:0 --> Epoch: 162 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7780
Trial:0 --> Epoch: 163 --> accuracy: Train: 0.9786, Val: 0.7700, Test: 0.7810
Trial:0 --> Epoch: 164 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7820
Trial:0 --> Epoch: 165 --> accuracy: Train: 0.9786, Val: 0.7740, Test: 0.7850
Trial:0 --> Epoch: 166 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7840
Trial:0 --> Epoch: 167 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7850
Trial:0 --> Epoch: 168 --> accuracy: Train: 0.9786, Val: 0.7780, Test: 0.7900
Trial:0 --> Epoch: 169 --> accuracy: Train: 0.9786, Val: 0.7800, Test: 0.7910
Trial:0 --> Epoch: 170 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7870
Trial:0 --> Epoch: 171 --> accuracy: Train: 0.9786, Val: 0.7740, Test: 0.7880
Trial:0 --> Epoch: 172 --> accuracy: Train: 0.9786, Val: 0.7740, Test: 0.7880
Trial:0 --> Epoch: 173 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7850
Trial:0 --> Epoch: 174 --> accuracy: Train: 0.9786, Val: 0.7700, Test: 0.7870
Trial:0 --> Epoch: 175 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7870
Trial:0 --> Epoch: 176 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7870
Trial:0 --> Epoch: 177 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7830
Trial:0 --> Epoch: 178 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7840
Trial:0 --> Epoch: 179 --> accuracy: Train: 0.9786, Val: 0.7740, Test: 0.7850
Trial:0 --> Epoch: 180 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7840
Trial:0 --> Epoch: 181 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7830
Trial:0 --> Epoch: 182 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7810
Trial:0 --> Epoch: 183 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7800
Trial:0 --> Epoch: 184 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7760
Trial:0 --> Epoch: 185 --> accuracy: Train: 0.9786, Val: 0.7700, Test: 0.7780
Trial:0 --> Epoch: 186 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7790
Trial:0 --> Epoch: 187 --> accuracy: Train: 0.9786, Val: 0.7680, Test: 0.7790
Trial:0 --> Epoch: 188 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7800
Trial:0 --> Epoch: 189 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7820
Trial:0 --> Epoch: 190 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7820
Trial:0 --> Epoch: 191 --> accuracy: Train: 0.9786, Val: 0.7740, Test: 0.7850
Trial:0 --> Epoch: 192 --> accuracy: Train: 0.9786, Val: 0.7740, Test: 0.7860
Trial:0 --> Epoch: 193 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7860
Trial:0 --> Epoch: 194 --> accuracy: Train: 0.9786, Val: 0.7740, Test: 0.7860
Trial:0 --> Epoch: 195 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7900
Trial:0 --> Epoch: 196 --> accuracy: Train: 0.9786, Val: 0.7720, Test: 0.7930
Trial:0 --> Epoch: 197 --> accuracy: Train: 0.9786, Val: 0.7760, Test: 0.7960
Trial:0 --> Epoch: 198 --> accuracy: Train: 0.9786, Val: 0.7780, Test: 0.8010
Trial:0 --> Epoch: 199 --> accuracy: Train: 0.9857, Val: 0.7840, Test: 0.8040
Trial:0 --> Epoch: 200 --> accuracy: Train: 0.9857, Val: 0.7860, Test: 0.8040
Trial:0 --> Epoch: 201 --> accuracy: Train: 0.9857, Val: 0.7880, Test: 0.8060
Trial:0 --> Epoch: 202 --> accuracy: Train: 0.9857, Val: 0.7860, Test: 0.8060
Trial:0 --> Epoch: 203 --> accuracy: Train: 0.9857, Val: 0.7880, Test: 0.8060
Trial:0 --> Epoch: 204 --> accuracy: Train: 0.9857, Val: 0.7920, Test: 0.8060
Trial:0 --> Epoch: 205 --> accuracy: Train: 0.9857, Val: 0.7940, Test: 0.8070
Trial:0 --> Epoch: 206 --> accuracy: Train: 0.9857, Val: 0.7920, Test: 0.8070
Trial:0 --> Epoch: 207 --> accuracy: Train: 0.9857, Val: 0.7920, Test: 0.8100
Trial:0 --> Epoch: 208 --> accuracy: Train: 0.9857, Val: 0.7880, Test: 0.8050
Trial:0 --> Epoch: 209 --> accuracy: Train: 0.9857, Val: 0.7860, Test: 0.8030
Trial:0 --> Epoch: 210 --> accuracy: Train: 0.9857, Val: 0.7840, Test: 0.8000
Trial:0 --> Epoch: 211 --> accuracy: Train: 0.9857, Val: 0.7820, Test: 0.8020
Trial:0 --> Epoch: 212 --> accuracy: Train: 0.9857, Val: 0.7800, Test: 0.7970
Trial:0 --> Epoch: 213 --> accuracy: Train: 0.9857, Val: 0.7720, Test: 0.7940
Trial:0 --> Epoch: 214 --> accuracy: Train: 0.9857, Val: 0.7720, Test: 0.7900
Trial:0 --> Epoch: 215 --> accuracy: Train: 0.9857, Val: 0.7700, Test: 0.7880
Trial:0 --> Epoch: 216 --> accuracy: Train: 0.9857, Val: 0.7680, Test: 0.7830
Trial:0 --> Epoch: 217 --> accuracy: Train: 0.9857, Val: 0.7680, Test: 0.7800
Trial:0 --> Epoch: 218 --> accuracy: Train: 0.9857, Val: 0.7620, Test: 0.7750
Trial:0 --> Epoch: 219 --> accuracy: Train: 0.9857, Val: 0.7660, Test: 0.7770
Trial:0 --> Epoch: 220 --> accuracy: Train: 0.9857, Val: 0.7700, Test: 0.7770
Trial:0 --> Epoch: 221 --> accuracy: Train: 0.9929, Val: 0.7720, Test: 0.7780
Trial:0 --> Epoch: 222 --> accuracy: Train: 0.9929, Val: 0.7740, Test: 0.7830
Trial:0 --> Epoch: 223 --> accuracy: Train: 0.9929, Val: 0.7740, Test: 0.7880
Trial:0 --> Epoch: 224 --> accuracy: Train: 0.9929, Val: 0.7760, Test: 0.7920
Trial:0 --> Epoch: 225 --> accuracy: Train: 0.9929, Val: 0.7800, Test: 0.7940
Trial:0 --> Epoch: 226 --> accuracy: Train: 0.9929, Val: 0.7840, Test: 0.7940
Trial:0 --> Epoch: 227 --> accuracy: Train: 0.9929, Val: 0.7840, Test: 0.7960
Trial:0 --> Epoch: 228 --> accuracy: Train: 0.9929, Val: 0.7820, Test: 0.7960
Trial:0 --> Epoch: 229 --> accuracy: Train: 0.9929, Val: 0.7820, Test: 0.7970
Trial:0 --> Epoch: 230 --> accuracy: Train: 0.9929, Val: 0.7800, Test: 0.7950
Trial:0 --> Epoch: 231 --> accuracy: Train: 0.9929, Val: 0.7800, Test: 0.7940
Trial:0 --> Epoch: 232 --> accuracy: Train: 0.9929, Val: 0.7780, Test: 0.7930
Trial:0 --> Epoch: 233 --> accuracy: Train: 0.9929, Val: 0.7780, Test: 0.7880
Trial:0 --> Epoch: 234 --> accuracy: Train: 0.9857, Val: 0.7800, Test: 0.7860
Trial:0 --> Epoch: 235 --> accuracy: Train: 0.9857, Val: 0.7780, Test: 0.7860
Trial:0 --> Epoch: 236 --> accuracy: Train: 0.9857, Val: 0.7780, Test: 0.7870
Trial:0 --> Epoch: 237 --> accuracy: Train: 0.9857, Val: 0.7760, Test: 0.7850
Trial:0 --> Epoch: 238 --> accuracy: Train: 0.9857, Val: 0.7760, Test: 0.7820
Trial:0 --> Epoch: 239 --> accuracy: Train: 0.9857, Val: 0.7760, Test: 0.7820
Trial:0 --> Epoch: 240 --> accuracy: Train: 0.9857, Val: 0.7760, Test: 0.7870
Trial:0 --> Epoch: 241 --> accuracy: Train: 0.9857, Val: 0.7780, Test: 0.7880
Trial:0 --> Epoch: 242 --> accuracy: Train: 0.9857, Val: 0.7740, Test: 0.7910
Trial:0 --> Epoch: 243 --> accuracy: Train: 0.9857, Val: 0.7780, Test: 0.7930
Trial:0 --> Epoch: 244 --> accuracy: Train: 0.9857, Val: 0.7760, Test: 0.7910
Trial:0 --> Epoch: 245 --> accuracy: Train: 0.9857, Val: 0.7760, Test: 0.7910
Trial:0 --> Epoch: 246 --> accuracy: Train: 0.9857, Val: 0.7800, Test: 0.7930
Trial:0 --> Epoch: 247 --> accuracy: Train: 0.9857, Val: 0.7840, Test: 0.7960
Trial:0 --> Epoch: 248 --> accuracy: Train: 0.9929, Val: 0.7840, Test: 0.8020
Trial:0 --> Epoch: 249 --> accuracy: Train: 0.9929, Val: 0.7860, Test: 0.8020
Trial:0 --> Epoch: 250 --> accuracy: Train: 0.9929, Val: 0.7880, Test: 0.8040
Trial:0 --> Epoch: 251 --> accuracy: Train: 0.9929, Val: 0.7880, Test: 0.8060
Trial:0 --> Epoch: 252 --> accuracy: Train: 0.9929, Val: 0.7920, Test: 0.8060
Trial:0 --> Epoch: 253 --> accuracy: Train: 0.9929, Val: 0.7960, Test: 0.8070
Trial:0 --> Epoch: 254 --> accuracy: Train: 0.9929, Val: 0.7980, Test: 0.8060
Trial:0 --> Epoch: 255 --> accuracy: Train: 0.9929, Val: 0.7960, Test: 0.8080
Trial:0 --> Epoch: 256 --> accuracy: Train: 0.9929, Val: 0.7980, Test: 0.8090
Trial:0 --> Epoch: 257 --> accuracy: Train: 0.9929, Val: 0.7980, Test: 0.8090
Trial:0 --> Epoch: 258 --> accuracy: Train: 0.9929, Val: 0.7960, Test: 0.8080
Trial:0 --> Epoch: 259 --> accuracy: Train: 0.9929, Val: 0.7960, Test: 0.8050
Trial:0 --> Epoch: 260 --> accuracy: Train: 0.9929, Val: 0.7920, Test: 0.8040
Trial:0 --> Epoch: 261 --> accuracy: Train: 0.9929, Val: 0.7900, Test: 0.8010
Trial:0 --> Epoch: 262 --> accuracy: Train: 0.9929, Val: 0.7820, Test: 0.7940
Trial:0 --> Epoch: 263 --> accuracy: Train: 0.9929, Val: 0.7780, Test: 0.7930
Trial:0 --> Epoch: 264 --> accuracy: Train: 0.9929, Val: 0.7720, Test: 0.7920
Trial:0 --> Epoch: 265 --> accuracy: Train: 0.9929, Val: 0.7720, Test: 0.7920
Trial:0 --> Epoch: 266 --> accuracy: Train: 1.0000, Val: 0.7720, Test: 0.7900
